,time,pitch,wg,Vx,Pitch increment,reward
0,1.0000000000000007,18.0,7.717025319193891,18.0,0.23059773,-0.024656950867943582
1,1.1000000000000008,17.858075852394112,7.699986402370729,18.0,0.50153375,-0.019596192848699675
2,1.2000000000000008,17.861328755617144,7.792494852969657,18.0,0.289775,-0.05405385665738268
3,1.300000000000001,18.325469322204594,7.900762967712204,18.0,0.91792846,-0.11611940016402884
4,1.400000000000001,17.99336388349532,7.924524953131802,18.0,-0.076471984,-0.1328784414557426
5,1.500000000000001,17.97274483799937,7.862085253817895,18.0,0.026732445,-0.09125550057422237
6,1.6000000000000012,17.894824187755596,7.801661753235163,18.0,0.15803039,-0.058400402976693154
7,1.7000000000000013,18.036079396009427,7.819225592518861,18.0,0.4507271,-0.06719790781675475
8,1.8000000000000014,17.95581615567208,7.900035451690794,18.0,-0.21625155,-0.11562410840656258
9,1.9000000000000015,18.227423361539845,7.964142630223224,18.0,0.3255,-0.1633312655637456
10,2.0000000000000013,17.92455872893335,7.960681929410471,18.0,-0.17542076,-0.16054600855609827
11,2.109999999999999,18.000636436939253,7.910370064919886,18.0,0.51201797,-0.12275918239196527
12,2.209999999999997,17.99375841975213,7.897139762218082,18.0,-0.42932606,-0.11366321926846491
13,2.3099999999999947,18.19141339659692,7.942250574686324,18.0,0.8850863,-0.1461155018480252
14,2.4099999999999926,17.771062561273567,8.004956752836646,18.0,0.792588,-0.19798651189493272
15,2.5099999999999905,18.134799237251304,8.028413393186616,18.0,0.056711793,-0.21941110691659985
16,2.6099999999999883,18.08500062823296,8.003964222410852,18.0,0.557402,-0.19710423078087302
17,2.709999999999986,18.02517904162407,7.972561220652497,18.0,-0.3043384,-0.1702067607862786
18,2.809999999999984,17.9015771687031,7.975266760610989,18.0,-0.9722151,-0.17244648246834463
19,2.909999999999982,18.161313610076903,8.011796559474169,18.0,0.75965834,-0.2041201311526964
20,3.00999999999998,18.121656789779664,8.048686630109378,18.0,-0.8078282,-0.23881462244766044
21,3.1099999999999777,17.83524438142778,8.05448356670859,18.0,-0.5377243,-0.24451399774484953
22,3.2099999999999755,17.604856091737766,8.033802652894037,18.0,0.016780734,-0.22448895388942783
