,time,Pitch_increment,w_rpm,w_rads,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
7572,35.73000000000146,0.8854259,0.017338170650513924,0.0018156489847446903,90.0,1.5707963267948966,18.0,0.7881843510152553,1.5707963267948966,18.0,1.5707963267948966,-0.6212345711853392
7573,35.74000000000146,1.0,0.01784672699747467,0.001868904880862968,90.0,1.5707963267948966,18.0,0.788131095119137,1.5707963267948966,18.0,1.5707963267948966,-0.6211506230936902
7574,35.75000000000146,0.7348032,0.018466072628439877,0.001933762603672076,90.0,1.5707963267948966,18.0,0.788066237396328,1.5707963267948966,18.0,1.5707963267948966,-0.6210483945240055
7575,35.760000000001455,0.7094519,0.0191945935256104,0.0020100531336233276,90.0,1.5707963267948966,18.0,0.7879899468663767,1.5707963267948966,18.0,1.5707963267948966,-0.6209281563624751
7576,35.77000000000145,0.93402505,0.020028590072620363,0.002097389047796853,90.0,1.5707963267948966,18.0,0.7879026109522032,1.5707963267948966,18.0,1.5707963267948966,-0.6207905243452988
7577,35.78000000000145,0.9031539,0.02095989022909498,0.002194914572125776,90.0,1.5707963267948966,18.0,0.7878050854278743,1.5707963267948966,18.0,1.5707963267948966,-0.6206368526260203
7578,35.79000000000145,0.9836843,0.021992136385895644,0.0023030111368891513,90.0,1.5707963267948966,18.0,0.7876969888631109,1.5707963267948966,18.0,1.5707963267948966,-0.6204665462640119
7579,35.80000000000145,1.0,0.02311662308699252,0.00242076710886333,90.0,1.5707963267948966,18.0,0.7875792328911367,1.5707963267948966,18.0,1.5707963267948966,-0.6202810480813914
7580,35.810000000001445,1.0,0.024330010449884566,0.002547832736370675,90.0,1.5707963267948966,18.0,0.7874521672636293,1.5707963267948966,18.0,1.5707963267948966,-0.6200809157281868
7581,35.82000000000144,1.0,0.025627454355124066,0.0026837007444088508,90.0,1.5707963267948966,18.0,0.7873162992555912,1.5707963267948966,18.0,1.5707963267948966,-0.6198669550735196
7582,35.83000000000144,1.0,0.027004181104913115,0.0028278712325134447,90.0,1.5707963267948966,18.0,0.7871721287674865,1.5707963267948966,18.0,1.5707963267948966,-0.6196399603083365
7583,35.84000000000144,0.9098308,0.028452207658882817,0.0029795082186519165,90.0,1.5707963267948966,18.0,0.7870204917813481,1.5707963267948966,18.0,1.5707963267948966,-0.619401254483755
7584,35.85000000000144,0.9194248,0.029972293726969166,0.003138691259462726,90.0,1.5707963267948966,18.0,0.7868613087405373,1.5707963267948966,18.0,1.5707963267948966,-0.6191507191928711
7585,35.860000000001435,1.0,0.031556594376482686,0.0033045988355156993,90.0,1.5707963267948966,18.0,0.7866954011644843,1.5707963267948966,18.0,1.5707963267948966,-0.618889654213349
7586,35.87000000000143,0.8436974,0.03320118363570016,0.003476819820013376,90.0,1.5707963267948966,18.0,0.7865231801799867,1.5707963267948966,18.0,1.5707963267948966,-0.6186187129604398
7587,35.88000000000143,1.0,0.03489913416437709,0.003654628783581721,90.0,1.5707963267948966,18.0,0.7863453712164183,1.5707963267948966,18.0,1.5707963267948966,-0.6183390428334867
7588,35.89000000000143,0.9481785,0.036650162852075376,0.0038379960789649845,90.0,1.5707963267948966,18.0,0.7861620039210351,1.5707963267948966,18.0,1.5707963267948966,-0.6180506964091376
7589,35.90000000000143,1.0,0.03844770165190741,0.004026233901901483,90.0,1.5707963267948966,18.0,0.7859737660980985,1.5707963267948966,18.0,1.5707963267948966,-0.6177547609944285
7590,35.910000000001425,1.0,0.040288462507946515,0.0042189979279797524,90.0,1.5707963267948966,18.0,0.7857810020720203,1.5707963267948966,18.0,1.5707963267948966,-0.6174517832173083
7591,35.92000000000142,1.0,0.04216668445068381,0.004415684869883574,90.0,1.5707963267948966,18.0,0.7855843151301165,1.5707963267948966,18.0,1.5707963267948966,-0.6171427161784542
7592,35.93000000000142,1.0,0.04408186139175613,0.004616241730163486,90.0,1.5707963267948966,18.0,0.7853837582698365,1.5707963267948966,18.0,1.5707963267948966,-0.616827647754053
7593,35.94000000000142,1.0,0.046028810920796144,0.004820125808074893,90.0,1.5707963267948966,18.0,0.7851798741919251,1.5707963267948966,18.0,1.5707963267948966,-0.6165074348360474
7594,35.95000000000142,0.98346925,0.04800471568967998,0.005027042071612178,90.0,1.5707963267948966,18.0,0.7849729579283878,1.5707963267948966,18.0,1.5707963267948966,-0.6161825446788426
7595,35.960000000001415,0.9586966,0.050006657075586707,0.005236684883308241,90.0,1.5707963267948966,18.0,0.7847633151166918,1.5707963267948966,18.0,1.5707963267948966,-0.6158534607529402
7596,35.97000000000141,1.0,0.05203148630115554,0.00544872450396894,90.0,1.5707963267948966,18.0,0.7845512754960311,1.5707963267948966,18.0,1.5707963267948966,-0.6155207038824493
7597,35.98000000000141,1.0,0.054075799354470926,0.005662804466300051,90.0,1.5707963267948966,18.0,0.7843371955337,1.5707963267948966,18.0,1.5707963267948966,-0.6151848362976695
7598,35.99000000000141,1.0,0.05613740345267538,0.005878695142617709,90.0,1.5707963267948966,18.0,0.7841213048573823,1.5707963267948966,18.0,1.5707963267948966,-0.6148462207312438
7599,36.00000000000141,1.0,0.058213374712435026,0.00609609034457519,90.0,1.5707963267948966,18.0,0.7839039096554249,1.5707963267948966,18.0,1.5707963267948966,-0.6145053395730605
7600,36.010000000001405,0.9434056,0.06030171753071392,0.006314781093111257,90.0,1.5707963267948966,18.0,0.7836852189068888,1.5707963267948966,18.0,1.5707963267948966,-0.6141625223331382
7601,36.0200000000014,0.99939144,0.06239884627150695,0.006534391901301503,90.0,1.5707963267948966,18.0,0.7834656080986986,1.5707963267948966,18.0,1.5707963267948966,-0.6138183590734636
7602,36.0300000000014,1.0,0.06450292474951391,0.006754730484270939,90.0,1.5707963267948966,18.0,0.7832452695157291,1.5707963267948966,18.0,1.5707963267948966,-0.6134731522187672
7603,36.0400000000014,0.84493923,0.06661141062666573,0.006975530608999538,90.0,1.5707963267948966,18.0,0.7830244693910005,1.5707963267948966,18.0,1.5707963267948966,-0.6131273196650578
7604,36.0500000000014,0.8334749,0.06872120756531117,0.007196468027766695,90.0,1.5707963267948966,18.0,0.7828035319722333,1.5707963267948966,18.0,1.5707963267948966,-0.6127813696682033
7605,36.060000000001395,1.0,0.07082960160331618,0.007417258535122331,90.0,1.5707963267948966,18.0,0.7825827414648777,1.5707963267948966,18.0,1.5707963267948966,-0.6124357472386837
7606,36.07000000000139,0.88874424,0.0729336876022601,0.007637597905682443,90.0,1.5707963267948966,18.0,0.7823624020943176,1.5707963267948966,18.0,1.5707963267948966,-0.6120909282107907
7607,36.08000000000139,1.0,0.07503032711531679,0.007857157482063943,90.0,1.5707963267948966,18.0,0.7821428425179361,1.5707963267948966,18.0,1.5707963267948966,-0.6117474261020369
7608,36.09000000000139,1.0,0.0771162392619083,0.00807559369125613,90.0,1.5707963267948966,18.0,0.7819244063087439,1.5707963267948966,18.0,1.5707963267948966,-0.6114057771812816
7609,36.10000000000139,1.0,0.07918854531800679,0.008292605073983751,90.0,1.5707963267948966,18.0,0.7817073949260163,1.5707963267948966,18.0,1.5707963267948966,-0.6110664512820188
7610,36.110000000001385,1.0,0.0812423866649178,0.008507682836886904,90.0,1.5707963267948966,18.0,0.7814923171631132,1.5707963267948966,18.0,1.5707963267948966,-0.6107302417849719
7611,36.12000000000138,0.82595897,0.08327433559190214,0.008720468030936361,90.0,1.5707963267948966,18.0,0.7812795319690636,1.5707963267948966,18.0,1.5707963267948966,-0.6103977070737991
7612,36.13000000000138,1.0,0.08527935804321862,0.008930433491047642,90.0,1.5707963267948966,18.0,0.7810695665089524,1.5707963267948966,18.0,1.5707963267948966,-0.6100696677264829
7613,36.14000000000138,0.92781675,0.087254054950523,0.009137223267616106,90.0,1.5707963267948966,18.0,0.7808627767323839,1.5707963267948966,18.0,1.5707963267948966,-0.6097466760862088
7614,36.15000000000138,0.88236,0.08919309041160674,0.009340278586269131,90.0,1.5707963267948966,18.0,0.7806597214137309,1.5707963267948966,18.0,1.5707963267948966,-0.6094296006377639
7615,36.160000000001375,1.0,0.09109165680994245,0.009539095994581264,90.0,1.5707963267948966,18.0,0.7804609040054188,1.5707963267948966,18.0,1.5707963267948966,-0.6091192226809555
7616,36.17000000000137,1.0,0.09294460315667212,0.009733136082260662,90.0,1.5707963267948966,18.0,0.7802668639177394,1.5707963267948966,18.0,1.5707963267948966,-0.608816378928024
7617,36.18000000000137,0.9254627,0.09474661687831432,0.0099218425179133,90.0,1.5707963267948966,18.0,0.7800781574820868,1.5707963267948966,18.0,1.5707963267948966,-0.6085219317806474
7618,36.19000000000137,0.91140795,0.09649223180161125,0.010104642885214177,90.0,1.5707963267948966,18.0,0.7798953571147859,1.5707963267948966,18.0,1.5707963267948966,-0.6082367680491994
7619,36.20000000000137,1.0,0.09817587490560417,0.010280953578773221,90.0,1.5707963267948966,18.0,0.7797190464212268,1.5707963267948966,18.0,1.5707963267948966,-0.6079617913520272
7620,36.210000000001365,1.0,0.09979190758330175,0.010450184125047078,90.0,1.5707963267948966,18.0,0.779549815874953,1.5707963267948966,18.0,1.5707963267948966,-0.6076979154306731
7621,36.22000000000136,1.0,0.10133466649542527,0.010611741460533326,90.0,1.5707963267948966,18.0,0.7793882585394667,1.5707963267948966,18.0,1.5707963267948966,-0.6074460575491826
7622,36.23000000000136,1.0,0.10279846408951375,0.01076502998613102,90.0,1.5707963267948966,18.0,0.779234970013869,1.5707963267948966,18.0,1.5707963267948966,-0.6072071384925153
7623,36.24000000000136,1.0,0.10417769843610905,0.010909463069159103,90.0,1.5707963267948966,18.0,0.779090536930841,1.5707963267948966,18.0,1.5707963267948966,-0.606982064735186
7624,36.25000000000136,1.0,0.10546713012387109,0.011044492039745073,90.0,1.5707963267948966,18.0,0.7789555079602549,1.5707963267948966,18.0,1.5707963267948966,-0.6067716833816188
7625,36.260000000001355,0.9717002,0.10666132415625404,0.011169547746381575,90.0,1.5707963267948966,18.0,0.7788304522536185,1.5707963267948966,18.0,1.5707963267948966,-0.6065768733575758
