,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
0,0.20000000000000004,0.0,0.22537614077862717,9.961955694889836,10.288849155874832,186.39601887502425,199.97209902825446,30.2893833565748,250.61890729384308,40.725613160862665,0.0,0.0,0.0,12.413003722534022,0.0,-0.7256131608626646,0.0,12.413003722534022,0.0,-0.5234511048529288
1,0.4000000000000002,0.0,0.21807679624916948,10.016345178422174,10.346651083799566,187.45319706871402,192.41455554314598,30.461174984841012,252.02686417964333,40.954406383598425,0.0,0.0,0.0,12.413003722534022,0.0,-0.9544063835984247,0.0,12.413003722534022,0.0,-0.9017094872263893
2,0.6000000000000003,0.0,0.21575581430027813,10.033502175226316,10.364888560859901,187.78675503246933,190.0317371471176,30.515378208154477,252.4710981754395,41.0265944801034,0.0,0.0,0.0,12.413003722534022,0.0,-1.0265944801033982,0.0,12.413003722534022,0.0,-1.0416863739968012
3,0.8000000000000005,0.0,0.21502140888168594,10.038917543004837,10.370645369137815,187.89204510981526,189.27976451817696,30.53248786283284,252.6113242569237,41.04938124113134,0.0,0.0,0.0,12.413003722534022,0.0,-1.0493812411313428,0.0,12.413003722534022,0.0,-1.0901481370045119
4,1.0000000000000007,0.0,0.21478937774748186,10.040627163443945,10.372462821692018,187.9252856806761,189.0423817539324,30.537889460999327,252.6555943172864,41.056575133134174,0.0,0.0,0.0,12.413003722534022,0.0,-1.0565751331341744,0.0,12.413003722534022,0.0,-1.1103130523439442
5,1.2000000000000008,0.0,0.2110202297867523,10.059613236840983,10.392645993386664,186.58337319998748,182.0047307513193,30.31982846482643,250.84265676826973,40.76197248681632,0.01745329251994331,0.08726646259971647,0.08726646259971647,12.3,0.0,-0.7619724868163189,0.01745329251994331,12.3,0.08726646259971647,-1.1103130523439442
6,1.400000000000001,0.0,0.2135133742966496,10.032623659864903,10.363941020993696,186.06436940818622,184.66511898369052,30.235490264320525,250.14981766434045,40.649386019841344,0.03490658503988662,0.08726646259971647,0.17453292519943295,12.3,0.0,-0.6493860198413444,0.03490658503988662,12.3,0.17453292519943295,-1.1103130523439442
7,1.6000000000000012,0.0,0.2141062776551634,10.019577283822912,10.350040639147343,185.8136493948914,185.42661278195834,30.194748221418074,249.81431035324266,40.59486602726796,0.05235987755982993,0.08726646259971647,0.2617993877991494,12.3,0.0,-0.5948660272679618,0.05235987755982993,12.3,0.2617993877991494,-1.1103130523439442
8,1.8000000000000014,0.0,0.21409495186133176,10.010988140431493,10.340848379272648,185.64825198709693,185.58162609825436,30.167871115774368,249.59244088033458,40.55881220186657,0.06981317007977324,0.08726646259971647,0.3490658503988659,12.3,0.0,-0.5588122018665729,0.06981317007977324,12.3,0.3490658503988659,-1.1103130523439442
9,2.0000000000000013,0.0,0.2138903152065805,10.003833663238034,10.333140945948832,185.50976651352872,185.5425351172174,30.14536720381562,249.40641000301608,40.52858215407227,0.08726646259971649,0.08726646259971647,0.4363323129985824,12.3,0.0,-0.5285821540722679,0.08726646259971649,12.3,0.4363323129985824,-1.1103130523439442
10,2.199999999999997,0.0,0.21362281682769965,9.997152858526283,10.325886894216127,185.37950245477515,185.44067212380475,30.124199273100235,249.23132219475974,40.50013035677882,0.10471975511965935,0.08726646259971647,0.5235987755982988,12.3,0.0,-0.5001303567788185,0.10471975511965935,12.3,0.5235987755982988,-1.1103130523439442
11,2.399999999999993,0.0,0.21333374521730922,9.990641416716233,10.318752993381588,185.25142224000413,185.31776770381364,30.10338621738689,249.05913441509364,40.47214981460253,0.12217304763960228,0.08726646259971647,0.6108652381980153,12.3,0.0,-0.47214981460253114,0.12217304763960228,12.3,0.6108652381980153,-1.1103130523439442
12,2.5999999999999885,0.0,0.2130360339570908,9.984203979996114,10.311628292630996,185.12351643691315,185.1870177575407,30.082601503599893,248.8871686937466,40.44420535693918,0.13962634015954525,0.08726646259971647,0.6981317007977318,12.3,0.0,-0.44420535693917884,0.13962634015954525,12.3,0.6981317007977318,-1.1103130523439442
13,2.7999999999999843,0.0,0.2127336077482956,9.977811583223655,10.304472621242407,184.9950582732507,185.05254176614793,30.06172703113027,248.71445544793633,40.41613942642908,0.1570796326794881,0.08726646259971647,0.7853981633974483,12.3,0.0,-0.4161394264290834,0.1570796326794881,12.3,0.7853981633974483,-1.1103130523439442
14,2.99999999999998,0.0,0.21242753728132516,9.97145629277562,10.297268417592047,184.86573067253792,184.9155781362001,30.04071127499869,248.54057080058996,40.387883142979014,0.17453292519943098,0.08726646259971647,0.8726646259971648,12.3,0.0,-0.38788314297901394,0.17453292519943098,12.3,0.8726646259971648,-1.1103130523439442
15,3.1999999999999758,0.0,0.21211799722164765,9.965136776956474,10.290005442132978,184.73534921335045,184.77645572636695,30.019524266693715,248.36526760433418,40.35939634510065,0.19198621771937385,0.08726646259971647,0.9599310885968813,12.3,0.0,-0.3593963451006488,0.19198621771937385,12.3,0.9599310885968813,-1.1103130523439442
16,3.3999999999999715,0.0,0.2118048896249572,9.958853712114813,10.282675948982503,184.60377462041964,184.6352212810322,29.998143373961568,248.1883589002563,40.3306486519403,0.20943951023931676,0.08726646259971647,0.9879966288344142,12.3,0.0,-0.3306486519403009,0.20943951023931676,12.3,0.9879966288344142,-1.1103130523439442
