,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
0,0.20000000000000004,0.0,0.22208431709950227,9.986566391298693,10.315001540445229,184.75140438809282,192.10602701728294,30.02213323519832,248.3981709854291,40.36474314987538,0.0,0.0,0.0,12.271819254866097,0.0,-0.36474314987538037,0.0,12.271819254866097,0.0
1,0.4000000000000002,0.0,0.21831650306168554,10.014569525708874,10.344763717979541,185.28949613716546,188.30349778006556,30.10957323186262,249.1148815389932,40.481208731295126,0.0,0.0,0.0,12.271819254866097,0.0,-0.4812087312951263,0.0,12.271819254866097,0.0
2,0.6000000000000003,0.0,0.21710909186525773,10.023506463832023,10.354263123483557,185.46124517865016,187.0902735847118,30.13748247901313,249.34363913475255,40.51838187777917,0.0,0.0,0.0,12.271819254866097,0.0,-0.51838187777917,0.0,12.271819254866097,0.0
3,0.8000000000000005,0.0,0.21672313777708893,10.026359477772147,10.357295809205636,185.51607601653706,186.70299994368435,30.14639249907977,249.41667000959873,40.530249406809205,0.0,0.0,0.0,12.271819254866097,0.0,-0.5302494068092045,0.0,12.271819254866097,0.0
4,1.0000000000000007,0.0,0.2165998630335745,10.027270360121255,10.35826406667385,185.53358206740998,186.57935854440282,30.149237235191357,249.43998686352305,40.534038399360895,0.0,0.0,0.0,12.271819254866097,0.0,-0.5340383993608953,0.0,12.271819254866097,0.0
5,1.2000000000000008,0.017453292519943295,0.21677988682058497,10.020433285136596,10.350996037790294,185.828177632313,187.72476176310974,30.197109062359925,249.83737038377032,40.598613285975965,0.011032585021031336,0.0321035374945598,0.017453292519943295,12.3,0.017453292519943295,-0.598613285975965,0.011032585021031336,12.3,0.017453292519943295
6,1.400000000000001,0.017453292519943295,0.21557978726711696,10.022018023062241,10.352675574850155,185.85959406854272,186.65522580314843,30.202214238352433,249.87790861999085,40.60520075594927,0.02563067171145721,0.0463795666421469,0.03490658503988659,12.3,0.03490658503988659,-0.6052007559492694,0.02563067171145721,12.3,0.03490658503988659
7,1.6000000000000012,0.017453292519943295,0.21496712112836827,10.01866715092339,10.349096403519779,185.7958008162476,186.18913181338158,30.19184782448806,249.7915197594339,40.591162552070564,0.04143536161694195,0.054622579714439685,0.05235987755982989,12.3,0.05235987755982989,-0.5911625520705641,0.04143536161694195,12.3,0.05235987755982989
8,1.8000000000000014,0.017453292519943295,0.21455988024174666,10.013527069415188,10.343593936587705,185.69719411540763,185.93526803961817,30.17582421957796,249.65870917155289,40.569580809958154,0.057806678642204644,0.06003245718784269,0.06981317007977318,12.3,0.06981317007977318,-0.5695808099581541,0.057806678642204644,12.3,0.06981317007977318
9,2.0000000000000013,0.017453292519943295,0.21422433417465186,10.007711519487215,10.337342492333638,185.58503869876702,185.75675481390275,30.15759894614859,249.5078208524158,40.545061433579,0.07449197934674794,0.06387241626484269,0.08726646259971647,12.3,0.08726646259971647,-0.5450614335790007,0.07449197934674794,12.3,0.08726646259971647
10,2.199999999999997,0.017453292519943295,0.21391364833301676,10.0016264104253,10.330763819802764,185.466970435774,185.60547411369132,30.13841283422611,249.34903437044545,40.51925860445599,0.09137047771162918,0.06674638704015294,0.10471975511965977,12.3,0.10471975511965977,-0.5192586044559917,0.09137047771162918,12.3,0.10471975511965977
11,2.399999999999993,0.017453292519943295,0.21361105453074367,9.995428031047116,10.3240143180369,185.3458203805567,185.46409505856175,30.118725930566395,249.18612465949326,40.492785749953406,0.10837688133405243,0.06898083152775313,0.12217304763960306,12.3,0.12217304763960306,-0.4927857499534056,0.10837688133405243,12.3,0.12217304763960306
12,2.5999999999999885,0.017453292519943295,0.21331026816599372,9.989182058820811,10.317154146918408,185.22267734233947,185.32608924949457,30.09871516684533,249.02054377178257,40.4658788287935,0.12547245771715912,0.07076941221193622,0.13962634015954636,12.3,0.13962634015954636,-0.4658788287934996,0.12547245771715912,12.3,0.13962634015954636
13,2.7999999999999843,0.017453292519943295,0.2130087097041413,9.982919624956647,10.31020688023153,185.09796805641076,185.18879290911985,30.07844988761664,248.85286069721974,40.43863030192851,0.14263291697817423,0.0722335785065771,0.15707963267948966,12.3,0.15707963267948966,-0.43863030192851227,0.14263291697817423,12.3,0.15707963267948966
14,2.99999999999998,0.017453292519943295,0.21270519101829538,9.976657660089195,10.303181194502152,184.97184991121898,185.05101449799662,30.057955668528752,248.68328485723657,40.41107420037515,0.15984184252200664,0.07345541338713152,0.17453292519943295,12.3,0.17453292519943295,-0.41107420037514686,0.15984184252200664,12.3,0.17453292519943295
15,3.1999999999999758,0.017453292519943295,0.212399062880161,9.970406712929087,10.296079237085102,184.84436212875448,184.91214610508942,30.037238883161486,248.511868081578,40.383218946475374,0.17708762686001586,0.07449295429680189,0.19198621771937624,12.3,0.19198621771937624,-0.3832189464753739,0.17708762686001586,12.3,0.19198621771937624
16,3.3999999999999715,0.017453292519943295,0.21208984613967088,9.96417407688597,10.288899975500712,184.71548663698158,184.77178349316412,30.016296594806104,248.33858544974305,40.35506049064374,0.1943626707062956,0.0753841976651197,0.20943951023931953,12.3,0.20943951023931953,-0.3550604906437371,0.1943626707062956,12.3,0.20943951023931953
17,3.5999999999999672,0.017453255069240465,0.21177720794643085,9.957965020189038,10.281640581956783,184.58517294883472,184.6296809628905,29.995120599306244,248.1633687085739,40.326587741731004,0.21166126307643177,0.0761575111606412,0.22689276530856,12.3,0.22689276530856,-0.3265877417310037,0.21166126307643177,12.3,0.22689276530856
