,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
118,23.80000000000092,-0.017453292519943295,0.2141811704546315,10.045105446473439,10.377223657799352,188.159371034636,188.71569125260297,30.57592836905672,252.96942072516063,41.10757197541058,0.0,0.0,0.0,12.42272017699054,0.0,-1.107571975410579,0.0,12.42272017699054,0.0
119,24.000000000000952,-0.017453292519943295,0.21422817314331544,10.044759517585035,10.376855898150652,188.09616264545122,188.65035992230042,30.56565699554282,252.8844376290388,41.09376220848102,0.0,0.0,0.0,12.418986979356967,0.0,-1.0937622084810172,0.0,12.418986979356967,0.0
120,24.200000000000983,-0.017453292519943295,0.21427558943345182,10.044410518244405,10.376484875078228,188.03271716893687,188.58506727926323,30.555347095299336,252.799136222301,41.07990071602463,0.0,0.0,0.0,12.415241789140278,0.0,-1.079900716024632,0.0,12.415241789140278,0.0
121,24.400000000001015,-0.017453292519943295,0.2143233899136945,10.044058664249338,10.376110818018265,187.96907465882532,188.51985453985503,30.545005177064294,252.71357035651982,41.06599624893072,0.0,0.0,0.0,12.411486971882885,0.0,-1.0659962489307233,0.0,12.411486971882885,0.0
122,24.600000000001046,-0.017453292519943295,0.21437154489399035,10.043704173509886,10.37573395865066,187.905275291866,188.45476286894228,30.534637769565993,252.62779404837832,41.05205758491906,0.0,0.0,0.0,12.407724899207846,0.0,-1.052057584919062,0.0,12.407724899207846,0.0
123,24.800000000001077,-0.017453292519943295,0.21442002442303287,10.04334726592199,10.37535453076461,187.84135934249997,188.38983335395727,30.524251417407665,252.54186144562058,41.03809352300687,0.0,0.0,0.0,12.403957947320896,0.0,-1.0380935230068715,0.0,12.403957947320896,0.0
124,25.00000000000111,-0.017453292519943295,0.21446879830597068,10.04298816323909,10.374972770122087,187.77736715747614,188.32510697901034,30.513852676942548,252.45582679292605,41.02411287796336,0.0,0.0,0.0,12.400188495509585,0.0,-1.0241128779633613,0.0,12.400188495509585,0.0
125,25.20000000000114,-0.017453292519943295,0.21451783612236233,10.04262708894178,10.374588914319174,187.71333913042753,188.26062459906905,30.503448112142586,252.36974439772578,41.01012447475492,0.0,0.0,0.0,12.39641892464047,0.0,-1.0101244747549174,0.0,12.39641892464047,0.0
126,25.40000000000117,-0.017453292519943295,0.21456710724437356,10.042264268105507,10.374203202645395,187.64931567641844,188.19642691422277,30.493044290462286,252.28366859598475,40.996137142984665,0.0,0.0,0.0,12.392651615655307,0.0,-0.996137142984665,0.0,12.392651615655307,0.0
127,25.600000000001202,-0.017453292519943295,0.21461658085520519,10.04189992726642,10.373815875941046,187.5853372064842,188.13255444404652,30.482647778701462,252.19765371796936,40.982159711329736,0.0,0.0,0.0,12.388888948067198,0.0,-0.9821597113297358,0.0,12.388888948067198,0.0
