,time,Pitch_increment,w_rpm,w_rads,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
16,0.16,0.0,8.781704784642754,0.9196179745809338,15.469860468532229,0.27,18.0,-0.12961797458093371,0.27,18.0,0.27,-0.01680081933446358
17,0.17,0.0,8.882538939555365,0.9301773025910802,15.469860468532229,0.27,18.0,-0.1401773025910802,0.27,18.0,0.27,-0.019649676161711257
18,0.18000000000000002,0.0,8.906166672170832,0.9326515929646048,15.469860468532229,0.27,18.0,-0.14265159296460472,0.27,18.0,0.27,-0.020349476975339263
19,0.19000000000000003,0.0,8.957863469042927,0.9380652688735213,15.469860468532229,0.27,18.0,-0.14806526887352123,0.27,18.0,0.27,-0.021923323846588134
20,0.20000000000000004,0.0,9.042624938250547,0.9469414691725259,15.469860468532229,0.27,18.0,-0.15694146917252583,0.27,18.0,0.27,-0.024630624746030876
21,0.21000000000000005,0.0,9.063280093294846,0.9491044719507234,15.469860468532229,0.27,18.0,-0.15910447195072341,0.27,18.0,0.27,-0.025314232994718532
22,0.22000000000000006,0.0,9.11627510175037,0.9546540962587502,15.469860468532229,0.27,18.0,-0.16465409625875016,0.27,18.0,0.27,-0.027110971414785762
23,0.23000000000000007,0.0,9.17420470357775,0.9607204699762929,15.469860468532229,0.27,18.0,-0.17072046997629287,0.27,18.0,0.27,-0.029145478868926315
24,0.24000000000000007,0.0,9.183356584540409,0.9616788527095868,15.469860468532229,0.27,18.0,-0.17167885270958672,0.27,18.0,0.27,-0.02947362846767997
25,0.25000000000000006,0.0,9.237383229767644,0.9673365097677196,15.469860468532229,0.27,18.0,-0.17733650976771953,0.27,18.0,0.27,-0.031448237696596486
26,0.26000000000000006,0.0,9.28402731501333,0.9722210669524283,15.469860468532229,0.27,18.0,-0.18222106695242823,0.27,18.0,0.27,-0.03320451724128133
27,0.2700000000000001,0.0,9.30219722976571,0.9741238159758426,15.469860468532229,0.27,18.0,-0.1841238159758426,0.27,18.0,0.27,-0.03390157960950595
28,0.2800000000000001,0.0,9.350800576319703,0.9792135465249727,15.469860468532229,0.27,18.0,-0.1892135465249727,0.27,18.0,0.27,-0.035801766188558
29,0.2900000000000001,0.0,9.372023484249647,0.9814360042463235,15.469860468532229,0.27,18.0,-0.19143600424632345,0.27,18.0,0.27,-0.036647743721798375
30,0.3000000000000001,0.0,9.380658152880319,0.9823402246308669,15.469860468532229,0.27,18.0,-0.19234022463086686,0.27,18.0,0.27,-0.036994762011052326
31,0.3100000000000001,0.0,9.41783442141867,0.9862333143684657,15.469860468532229,0.27,18.0,-0.1962333143684657,0.27,18.0,0.27,-0.03850751366803309
32,0.3200000000000001,0.0,9.427815987707868,0.9872785815459812,15.469860468532229,0.27,18.0,-0.1972785815459812,0.27,18.0,0.27,-0.03891883873679436
33,0.3300000000000001,0.0,9.440874535980594,0.9886460695233193,15.469860468532229,0.27,18.0,-0.1986460695233193,0.27,18.0,0.27,-0.03946026093706341
34,0.34000000000000014,0.0,9.472824937627706,0.9919919077597797,15.469860468532229,0.27,18.0,-0.2019919077597797,0.27,18.0,0.27,-0.04080073080043536
35,0.35000000000000014,0.0,9.477195447936284,0.9924495865290418,15.469860468532229,0.27,18.0,-0.20244958652904177,0.27,18.0,0.27,-0.04098583508577997
36,0.36000000000000015,0.0,9.498522299999653,0.9946829292545911,15.469860468532229,0.27,18.0,-0.20468292925459108,0.27,18.0,0.27,-0.04189510152823994
37,0.37000000000000016,0.0,9.527730894088227,0.9977416460749363,15.469860468532229,0.27,18.0,-0.20774164607493628,0.27,18.0,0.27,-0.04315659151392409
38,0.38000000000000017,0.0,9.534516215751648,0.9984522032979377,15.469860468532229,0.27,18.0,-0.20845220329793768,0.27,18.0,0.27,-0.04345232105976474
