,pid.time,pid.Pitch_increment,pid.Cp,pid.Lambda_i,pid.Lambda,pid.Tem,pid.Tm,pid.Ia,pid.Ea,pid.w,pid.pitch,pid.dpitch,pid.pitch_ref,pid.Vx,pid.actions.pitch,pid.obs.error_wg,pid.obs.pitch,pid.obs.Vx,pid.obs.pid.pitch_ref,pid.reward
0,0.20000000000000004,0.0,0.22622277729500778,9.955603648874908,10.282099844856628,186.8406727061276,202.08361298972017,30.361639676385415,251.21930369495135,40.82317767360727,0.0,0.0,0.0,12.450908580553422,0.0,-0.8231776736072689,0.0,12.450908580553422,0.0,-0.6735011587371796
1,0.4000000000000002,0.0,0.2179994860053112,10.016917713044904,10.347259643186037,188.0360955369615,193.51146799176135,30.555896080652328,252.8113325034837,41.08188261369872,0.0,0.0,0.0,12.450908580553422,0.0,-1.081882613698717,0.0,12.450908580553422,0.0,-1.157860832953599
2,0.6000000000000003,0.0,0.21539022607458316,10.036198757267105,10.367755139068784,188.41210612032498,190.81734342546662,30.616997861550672,253.31209249241937,41.16325619327434,0.0,0.0,0.0,12.450908580553422,0.0,-1.1632561932743428,0.0,12.450908580553422,0.0,-1.335549531031464
3,0.8000000000000005,0.0,0.21456686493591476,10.042266052477757,10.374205099593887,188.53043689231484,189.96973231179294,30.636226631227792,253.46968234433925,41.1888645698197,0.0,0.0,0.0,12.450908580553422,0.0,-1.1888645698196996,0.0,12.450908580553422,0.0,-1.3956525169831815
4,1.0000000000000007,0.0,0.2143074890364348,10.04417571182783,10.376235251567127,188.56768196838198,189.70296687454208,30.642278962141035,253.51928440742054,41.19692491313075,0.0,0.0,0.0,12.450908580553422,0.0,-1.1969249131307507,0.0,12.450908580553422,0.0,-1.4192135925239482
5,1.2000000000000008,0.0,0.20955280346310756,10.07034933415914,10.404061032603396,186.79024515831975,180.54077529552205,30.35344519167215,251.11817647384433,40.80674448374419,0.017453292519943302,0.08726646259971647,0.08726646259971647,12.3,0.0,-0.8067444837441897,0.017453292519943302,12.3,0.08726646259971647,-1.4192135925239482
6,1.400000000000001,0.0,0.21304841038476707,10.036042739008439,10.367575622270802,186.13023555798935,184.19837956682022,30.246193524366795,250.2375444127761,40.66364163071775,0.034906585039886605,0.08726646259971647,0.17453292519943295,12.3,0.0,-0.6636416307177484,0.034906585039886605,12.3,0.17453292519943295,-1.4192135925239482
7,1.6000000000000012,0.0,0.21395860215031942,10.020664864144493,10.35119666637455,185.8345990453605,185.27802423911703,30.198152543023628,249.84221286634218,40.599400190180795,0.05235987755982991,0.08726646259971647,0.2617993877991494,12.3,0.0,-0.5994001901807948,0.05235987755982991,12.3,0.2617993877991494,-1.4192135925239482
8,1.8000000000000014,0.0,0.21404803699383976,10.011333784758985,10.341215751905079,185.65490959833681,185.53436802839352,30.168952978682714,249.60130798955794,40.560253108556275,0.0698131700797732,0.08726646259971647,0.3490658503988659,12.3,0.0,-0.5602531085562745,0.0698131700797732,12.3,0.3490658503988659,-1.4192135925239482
9,2.0000000000000013,0.0,0.21387541732078588,10.003943424686156,10.333257599766922,185.51188055454406,185.52751723685267,30.145710735824146,249.4092256241457,40.52903969296337,0.08726646259971649,0.08726646259971647,0.4363323129985824,12.3,0.0,-0.5290396929633729,0.08726646259971649,12.3,0.4363323129985824,-1.4192135925239482
10,2.199999999999997,0.0,0.21361808911541116,9.997187686689514,10.32592390673965,185.3801732129488,185.4359034300584,30.12430827141245,249.23221554951655,40.50027552707197,0.10471975511965938,0.08726646259971647,0.5235987755982988,12.3,0.0,-0.5002755270719703,0.10471975511965938,12.3,0.5235987755982988,-1.4192135925239482
11,2.399999999999993,0.0,0.21333224603741338,9.990652459282805,10.318764727557157,185.25163489359917,185.316254667108,30.10342077363064,249.05941763765088,40.47219583831411,0.12217304763960227,0.08726646259971647,0.6108652381980153,12.3,0.0,-0.47219583831410716,0.12217304763960227,12.3,0.6108652381980153,-1.4192135925239482
12,2.5999999999999885,0.0,0.21303555893207862,9.984207478341512,10.311632009728768,185.123583800789,185.18653807454626,30.082612450240664,248.88725841167607,40.4442199361173,0.13962634015954511,0.08726646259971647,0.6981317007977318,12.3,0.0,-0.4442199361172996,0.13962634015954511,12.3,0.6981317007977318,-1.4192135925239482
13,2.7999999999999843,0.0,0.21273345735503107,9.977812690614707,10.304473797749276,184.9950795948878,185.0523898139308,30.061730495899766,248.71448384475744,40.416144040917125,0.15707963267948793,0.08726646259971647,0.7853981633974483,12.3,0.0,-0.41614404091712487,0.15707963267948793,12.3,0.7853981633974483,-1.4192135925239482
14,2.99999999999998,0.0,0.2124274897062393,9.971456643023906,10.297268789653122,184.8657374153867,184.91553004129761,30.04071237071271,248.540579780862,40.38788460227468,0.17453292519943087,0.08726646259971647,0.8726646259971648,12.3,0.0,-0.38788460227468136,0.17453292519943087,12.3,0.8726646259971648,-1.4192135925239482
15,3.1999999999999758,0.0,0.21211798218470132,9.965136887638593,10.290005559691004,184.7353513438657,184.77644051667394,30.01952461290279,248.36527044177973,40.35939680618601,0.19198621771937383,0.08726646259971647,0.9599310885968813,12.3,0.0,-0.35939680618601244,0.19198621771937383,12.3,0.9599310885968813,-1.4192135925239482
16,3.3999999999999715,0.0,0.21180488487644772,9.958853747060534,10.282675986092979,184.60377529298137,184.63521647529276,29.998143483252957,248.1883597959753,40.33064879749478,0.2094395102393167,0.08726646259971647,1.0471975511965976,12.3,0.0,-0.3306487974947814,0.2094395102393167,12.3,1.0471975511965976,-1.4192135925239482
