,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward,integral_error
0,0.20000000000000004,0.0,0.22390872758907407,9.972943493788378,10.300524771692109,185.64690212870005,196.40025012880395,30.167651763565523,249.6073858615069,40.56124076373564,0.0,0.0,0.0,12.348890357959823,0.0,-0.5612407637356398,0.0,12.348890357959823,0.0,-0.0,0.0
1,0.4000000000000002,0.0,0.21819525141638718,10.015467796972107,10.345718500334195,186.46917270800273,190.55265439702418,30.30127086632131,250.70254253689177,40.73920390144882,0.0,0.0,0.0,12.348890357959823,0.0,-0.7392039014488176,0.0,12.348890357959823,0.0,-0.3117529997604532,-0.11224815274712796
2,0.6000000000000003,0.0,0.21637207351249751,10.028953026271651,10.360052735801217,186.7299763505223,188.69900333585252,30.343651500611376,251.04989678558783,40.79564902330705,0.0,0.0,0.0,12.348890357959823,0.0,-0.7956490233070497,0.0,12.348890357959823,0.0,-0.5396017469741659,-0.2600889330368915
3,0.8000000000000005,0.0,0.2157925078316012,10.033231435331228,10.364600755798309,186.81272498056964,188.11098170914582,30.357098166440736,251.16010664454961,40.813558143297456,0.0,0.0,0.0,12.348890357959823,0.0,-0.8135581432974561,0.0,12.348890357959823,0.0,-0.626304471970791,-0.4192187376983014
4,1.0000000000000007,0.0,0.21560848935465368,10.03458903713396,10.366043934255108,186.83898277606272,187.92440203392874,30.361365062475254,251.19507845520175,40.819241068211355,0.0,0.0,0.0,12.348890357959823,0.0,-0.8192410682113547,0.0,12.348890357959823,0.0,-0.6587390256861692,-0.5819303663577927
5,1.2000000000000008,0.017453292519943295,0.21382512416211996,10.042222579893847,10.37415845242685,186.2479082733018,184.75260679207835,30.265315359726902,250.39643124548914,40.689460766852754,0.011032585021030212,0.03210353749456542,0.017453292519943295,12.3,0.017453292519943295,-0.6894607668527541,0.011032585021030212,12.3,0.017453292519943295,-0.6746505642888169,-0.7457785800000636
6,1.400000000000001,0.017453292519943295,0.21463906713107184,10.028954826281632,10.360049248649588,185.99321940915704,185.70845255618875,30.223928377916398,250.0558836926691,40.63412173418047,0.025630671712412637,0.04637956663736977,0.03490658503988659,12.3,0.03490658503988659,-0.6341217341804679,0.025630671712412637,12.3,0.03490658503988659,-0.49753802665798763,-0.8836707333706144
7,1.6000000000000012,0.017453292519943295,0.21466777248276878,10.020874119617964,10.351442273307692,185.83831279117823,185.8877215553362,30.19875602732249,249.84814097124146,40.60036350819025,0.04143536161882117,0.05462257970504359,0.05235987755982989,12.3,0.05235987755982989,-0.6003635081902488,0.04143536161882117,12.3,0.05235987755982989,-0.4396684870681535,-1.010495080206708
8,1.8000000000000014,0.017453292519943295,0.21446468749776387,10.014228747748348,10.344339743980616,185.71070975429024,185.83937540415536,30.17802051309268,249.67671039164586,40.57250601114846,0.05780667864485749,0.060032457174578474,0.06981317007977318,12.3,0.06981317007977318,-0.5725060111484623,0.05780667864485749,12.3,0.06981317007977318,-0.41361994958482845,-1.1305677818447577
9,2.0000000000000013,0.017453292519943295,0.2141940845455208,10.007934452124708,10.337579433265724,185.58933260529452,185.72626795169745,30.158296706657065,249.51353978991634,40.54599076185217,0.0744919793487883,0.06387241625464085,0.08726646259971647,12.3,0.08726646259971647,-0.5459907618521669,0.0744919793487883,12.3,0.08726646259971647,-0.3977512564332196,-1.2450689840744502
10,2.199999999999997,0.017453292519943295,0.21390404289171772,10.001697187696818,10.330839039976563,185.46833360413135,185.59578844774146,30.138634349305693,249.35084992620006,40.51955363256114,0.09137047771324004,0.06674638703209862,0.10471975511965977,12.3,0.10471975511965977,-0.5195536325611414,0.09137047771324004,12.3,0.10471975511965977,-0.3862468490912891,-1.3542671364448837
11,2.399999999999993,0.017453292519943295,0.213608006712059,9.995450484872649,10.324038179687802,185.346252813122,185.46102019114042,30.118796200928525,249.18670059750855,40.49287933997448,0.10837688133531705,0.06898083152143006,0.12217304763960306,12.3,0.12217304763960306,-0.4928793399744791,0.10837688133531705,12.3,0.12217304763960306,-0.3775057500135183,-1.458177862957112
12,2.5999999999999885,0.017453292519943295,0.2133093018288204,9.989189176773449,10.317161710537926,185.2228144148579,185.32511382223157,30.098737441151854,249.0207263314903,40.46590849477567,0.12547245771818247,0.07076941220681948,0.13962634015954636,12.3,0.13962634015954636,-0.4659084947756682,0.12547245771818247,12.3,0.13962634015954636,-0.3710564936772645,-1.5567537309520079
13,2.7999999999999843,0.017453292519943295,0.21300840355827771,9.982921879608558,10.310209275821936,185.09801147104815,185.1884837185208,30.078456942502267,248.85291851851593,40.43863969789854,0.14263291697902478,0.0722335785023244,0.15707963267948966,12.3,0.15707963267948966,-0.4386396978985374,0.14263291697902478,12.3,0.15707963267948966,-0.36671172252333656,-1.6499354299071414
14,2.99999999999998,0.017453292519943295,0.21270509410582658,9.976658373688275,10.30318195262417,184.9718636505536,185.05091656899162,30.05795790117286,248.6833031556893,40.411077173876684,0.159841842522718,0.07345541338357478,0.17453292519943295,12.3,0.17453292519943295,-0.4110771738766843,0.159841842522718,12.3,0.17453292519943295,-0.3643434811217322,-1.7376633694868489
15,3.1999999999999758,0.017453292519943295,0.21239903222716927,9.970406938596698,10.296079476801827,184.84436647313652,184.91211511376738,30.037239589124276,248.51187386751354,40.38321988669084,0.17708762686062396,0.0744929542937614,0.19198621771937624,12.3,0.19198621771937624,-0.3832198866908385,0.17708762686062396,12.3,0.19198621771937624,-0.3638293771716525,-1.8198788042621858
