,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref
0,0.20000000000000004,0.0,0.2227591826993185,9.981532044098296,10.30965150268836,185.07819931103526,193.67624201691444,30.075237463280693,248.8394557973967,40.43645200352897,0.0,0.0,0.0
1,0.4000000000000002,0.0,0.21827489936482927,10.014877759454988,10.34509134240311,185.72042747598837,189.12728407588784,30.179599644447755,249.6948513872346,40.57545392587955,0.0,0.0,0.0
2,0.6000000000000003,0.0,0.2168401073419418,10.025495015666896,10.356376900969055,185.92494251498331,187.6793476381024,30.212833371518162,249.967245876145,40.61971807459164,0.0,0.0,0.0
3,0.8000000000000005,0.0,0.21638239725329478,10.028876778954626,10.359971684726636,185.99008651901136,187.21820563579382,30.22341928275863,250.05401156688754,40.63381751343674,0.0,0.0,0.0
4,1.0000000000000007,0.0,0.21623652050601747,10.029954051879416,10.361116831886225,186.01083865499737,187.0713122062049,30.226791508228583,250.0816514726521,40.638309002614974,0.0,0.0,0.0
5,1.2000000000000008,0.017450036389391754,0.21611242542150583,10.030041286088581,10.361209561204614,186.01263041096465,186.96228135863396,30.227082668864426,250.08388963881308,40.63867270497983,0.0016605905181809823,0.007894722935605386,0.017450036389391754
6,1.400000000000001,0.01744966396295806,0.2159838088648784,10.029411978699338,10.360540568098328,186.00071997609376,186.86307834326482,30.225147221262457,250.0677424508643,40.636048784314234,0.004823710032186818,0.015037995160081499,0.034899700352349815
7,1.6000000000000012,0.017449168781442877,0.21584340601178637,10.028191656310327,10.359243137652985,185.97751302127827,186.76499398741888,30.22137608733381,250.03642695141508,40.63096001056496,0.009346326880547448,0.02150127112662262,0.05234886913379269
8,1.8000000000000014,0.017448527958305576,0.21568989665958846,10.026455273052258,10.357396534692667,185.94443720623434,186.66543974449246,30.216001262014345,249.99185632013817,40.62371727573973,0.015099006804368119,0.027349195143865076,0.06979739709209827
9,2.0000000000000013,0.01744770404284333,0.2155237399648695,10.024258574822941,10.355059198743595,185.902543671103,186.5637435585481,30.20919355574779,249.93544108578897,40.6145497909905,0.02196461541948672,0.032640242857727444,0.0872451011349416
10,2.199999999999997,0.017446655423164113,0.21534585490548724,10.021648392655958,10.35227955999726,185.85270298291488,186.45981292506647,30.201094435818103,249.86835018627886,40.603647508917824,0.02983714376874112,0.0374273063946823,0.10469175655810573
11,2.399999999999993,0.01744531760083527,0.2151572080750136,10.018666190087055,10.349099713864474,185.79567166925943,186.35371191052724,30.191826838081496,249.791599659746,40.59117553588426,0.03862064345977356,0.04175821534958372,0.122137074158941
12,2.5999999999999885,0.017443607352072732,0.2149586907520737,10.015349432434899,10.345556812919314,185.7321173885354,186.24552958865777,30.181499257136263,249.70608624128488,40.577279591488384,0.04822826135591714,0.04567621007754829,0.13958068151101372
13,2.7999999999999843,0.017441416485957224,0.2147510881034475,10.011732237149639,10.341683726191837,185.6626308244905,186.13534137482185,30.170207679187385,249.61260327600033,40.56208859443865,0.058581363752453645,0.04922036712225865,0.15702209799697095
14,2.99999999999998,0.017438603522055826,0.21453507755681667,10.007845773402522,10.337509460185204,185.58773326397957,186.0231998819345,30.158036813433494,249.51185088090983,40.54571631386416,0.06960874073060368,0.05242598039421154,0.17446070151902676
15,3.1999999999999758,0.017434979126259798,0.21431123621987125,10.003718562877797,10.33305949900914,185.50788271022813,185.90913506014442,30.14506108547316,249.404444154593,40.528262703384065,0.08124588167336613,0.05532489948596021,0.19189568064528656
16,3.3999999999999715,0.01743029778840614,0.21408005086929693,9.999376732473252,10.32835611333178,185.42347943241998,185.7931571278271,30.131345539113788,249.2909206342243,40.509815112876566,0.0934343143792827,0.05794583202720499,0.2093259784336927
17,3.5999999999999672,0.0174242266133586,0.21384192854092843,9.994844237241258,10.323418653845911,185.3348712360194,185.67526031277157,30.11694669279985,249.17174737883684,40.49044943951043,0.10612099875206304,0.06031460314749412,0.2267502050470513
18,3.799999999999963,0.01741701111128017,0.21359720397290513,9.990143051879933,10.318263823406552,185.24235835240182,185.5554242584291,30.101913334178633,249.04732753778563,40.470231195121364,0.11925783323081254,0.062454691463759454,0.24416721615833145
19,3.9999999999999587,0.017232905536766232,0.21334694804116786,9.985295719291392,10.312908743136463,185.14624780915403,185.4342613996856,30.086295355282886,248.91807435596732,40.44922753207222,0.13278446040735106,0.06430783064387331,0.2614001216950977
20,4.199999999999955,0.006912532134328695,0.21313810144725429,9.9804604255195,10.307533985577438,185.04974228048226,185.34933683524724,30.07061319119156,248.78834623221047,40.428146690880894,0.14568167322231743,0.061315490303554473,0.2683126538294264
21,4.399999999999951,-0.013966157710971948,0.21304208543493075,9.976061407661234,10.302637687946447,184.9617341175607,185.35388634298081,30.056311850415465,248.67016648213843,40.40894246228996,0.15602249833777876,0.049161998890337844,0.25434649611845445
22,4.599999999999946,-0.015084930878968221,0.2130057718328665,9.972419822470288,10.29857764097682,184.88871371690098,185.39535257344792,30.044446023442436,248.57217094095347,40.39301817092311,0.1639437428644226,0.03765891118753181,0.23926156523948622
23,4.799999999999942,-0.014934087770350449,0.21300553500808397,9.969587087632114,10.29541776270261,184.83185490594744,185.45204808076647,30.035206457422916,248.49590236970886,40.38062451570221,0.16969001495803837,0.027318731255548706,0.22432747746913578
24,4.999999999999938,-0.0137373401584691,0.21302721950703074,9.967508006312931,10.293101362901567,184.79015176946845,185.51266666864498,30.028429690968316,248.4399924618181,40.37153914658459,0.17358217620375954,0.018503980553453564,0.21059013731066667
